booking_id,booking_date,customer_id,customer_name,city,service_type,payment_mode,booking_amount,booking_status
4832,2025-09-26,3686,Customer_855,Pune,Bus,Net Banking,8761.79,Confirmed
4833,2025-10-18,3332,Customer_6635,Pune,Bus,Debit Card,14611.5,Confirmed
4834,2025-07-06,2656,Customer_405,Kolkata,Flight,Debit Card,22517.88,Confirmed
4835,2025-10-31,1544,Customer_3344,Kolkata,Hotel,Net Banking,22484.46,Confirmed
4836,2025-10-18,1391,Customer_7812,Mumbai,Flight,UPI,10619.03,Confirmed
4837,2025-03-27,2988,Customer_7019,Delhi,Train,Net Banking,10133.28,Cancelled
4838,2025-06-15,5085,Customer_2478,Bangalore,Hotel,Debit Card,13190.41,Pending
4839,2025-04-24,1296,Customer_520,Delhi,Train,Credit Card,12115.82,Confirmed
4840,2025-12-22,2086,Customer_5766,Pune,Train,Net Banking,2013.73,Cancelled
4841,2025-07-02,5365,Customer_2941,Hyderabad,Hotel,Debit Card,14679.36,Confirmed
4842,2025-07-26,4261,Customer_1408,Kolkata,Bus,Credit Card,14825.95,Pending
4843,2025-09-13,5605,Customer_821,Chennai,Train,Debit Card,11533.27,Cancelled
4844,2025-08-23,2116,Customer_7031,Kolkata,Train,UPI,10642.14,Confirmed
4845,2025-12-21,2076,Customer_7360,Chennai,Hotel,Debit Card,23504.17,Confirmed
4846,2025-01-03,1495,Customer_3675,Kolkata,Bus,Net Banking,15220.19,Confirmed
4847,2025-07-27,3995,Customer_4531,Pune,Flight,Credit Card,20498.85,Confirmed
4848,2025-07-16,1093,Customer_7929,Mumbai,Hotel,Net Banking,23869.11,Pending
4849,2025-12-07,5720,Customer_3836,Chennai,Train,Net Banking,20347.49,Pending
4850,2025-05-05,5324,Customer_4068,Chennai,Hotel,UPI,23603.0,Confirmed
4851,2025-05-18,1720,Customer_6207,Kolkata,Flight,Debit Card,19102.69,Cancelled
4852,2025-12-05,5362,Customer_3288,Bangalore,Flight,UPI,4667.95,Cancelled
4853,2025-01-25,5376,Customer_2182,Kolkata,Train,Debit Card,6059.8,Cancelled
4854,2025-03-09,5026,Customer_7102,Bangalore,Bus,UPI,5250.43,Pending
4855,2025-03-02,5055,Customer_4715,Mumbai,Flight,Debit Card,8392.09,Confirmed
4856,2025-01-29,2106,Customer_3233,Pune,Hotel,Credit Card,9197.32,Confirmed
4857,2025-01-19,4932,Customer_7426,Kolkata,Bus,Net Banking,20373.96,Confirmed
4858,2025-06-20,4722,Customer_425,Mumbai,Flight,Debit Card,9340.87,Confirmed
4859,2025-03-15,2371,Customer_1552,Pune,Hotel,Credit Card,18316.86,Confirmed
4860,2025-03-02,1422,Customer_358,Bangalore,Hotel,Debit Card,22643.51,Confirmed
4861,2025-06-02,3005,Customer_3447,Kolkata,Train,Debit Card,3306.56,Confirmed
4862,2025-10-03,5549,Customer_1595,Chennai,Train,Net Banking,506.4,Confirmed
4863,2025-02-17,5602,Customer_5129,Pune,Hotel,Net Banking,22272.14,Cancelled
4864,2025-07-30,5411,Customer_1011,Hyderabad,Train,Credit Card,6337.28,Pending
4865,2025-12-09,1763,Customer_197,Chennai,Train,Net Banking,4259.22,Confirmed
4866,2025-05-19,4368,Customer_5237,Chennai,Flight,Net Banking,7732.62,Confirmed
4867,2025-04-20,1897,Customer_1034,Hyderabad,Bus,Credit Card,5057.64,Cancelled
4868,2025-07-02,1952,Customer_862,Mumbai,Flight,Net Banking,19944.47,Confirmed
4869,2025-01-28,3922,Customer_6663,Bangalore,Bus,Credit Card,16045.45,Confirmed
4870,2025-07-16,5479,Customer_349,Mumbai,Flight,Credit Card,4598.96,Confirmed
4871,2025-07-10,4197,Customer_3778,Mumbai,Hotel,Net Banking,14797.31,Cancelled
4872,2025-11-11,5198,Customer_7572,Kolkata,Train,Debit Card,5598.23,Confirmed
4873,2025-02-20,1899,Customer_1659,Kolkata,Flight,Net Banking,5340.12,Confirmed
4874,2025-05-29,5023,Customer_575,Mumbai,Bus,Net Banking,15088.45,Confirmed
4875,2025-09-25,5205,Customer_5124,Bangalore,Train,Debit Card,16784.83,Pending
4876,2025-02-19,4641,Customer_1820,Mumbai,Train,Net Banking,8981.95,Cancelled
4877,2025-09-03,4543,Customer_6472,Kolkata,Flight,Net Banking,19203.49,Confirmed
4878,2025-04-23,4641,Customer_5882,Mumbai,Train,Debit Card,21011.75,Confirmed
4879,2025-06-19,5765,Customer_6656,Delhi,Bus,Credit Card,22950.43,Confirmed
4880,2025-06-15,4090,Customer_931,Chennai,Flight,Debit Card,15838.47,Confirmed
4881,2025-01-14,5479,Customer_6274,Kolkata,Bus,Debit Card,5890.61,Confirmed
4882,2025-07-22,1761,Customer_4009,Delhi,Hotel,UPI,18837.39,Confirmed
4883,2025-10-15,3407,Customer_6044,Bangalore,Hotel,UPI,3142.22,Confirmed
4884,2025-07-08,1885,Customer_4683,Pune,Train,Credit Card,4939.76,Confirmed
4885,2025-06-04,3643,Customer_484,Pune,Train,Net Banking,20903.31,Confirmed
4886,2025-02-24,4243,Customer_3913,Hyderabad,Bus,Credit Card,22815.32,Confirmed
4887,2025-07-01,2235,Customer_358,Pune,Hotel,Net Banking,2134.57,Confirmed
4888,2025-07-29,3933,Customer_4481,Hyderabad,Bus,UPI,8146.98,Confirmed
4889,2025-03-16,2468,Customer_254,Pune,Train,Debit Card,15914.85,Cancelled
4890,2025-10-04,1009,Customer_3995,Delhi,Bus,Debit Card,23496.87,Confirmed
4891,2025-05-13,1791,Customer_835,Delhi,Train,Credit Card,14482.77,Cancelled
4892,2025-12-09,2662,Customer_1191,Delhi,Hotel,Debit Card,20614.32,Confirmed
4893,2025-02-28,1743,Customer_5833,Chennai,Flight,Debit Card,23107.5,Confirmed
4894,2025-12-11,3428,Customer_1704,Bangalore,Bus,UPI,13216.55,Cancelled
4895,2025-07-01,4493,Customer_4892,Kolkata,Train,UPI,18641.01,Pending
4896,2025-12-05,5546,Customer_4565,Pune,Flight,Credit Card,16729.12,Confirmed
4897,2025-11-17,2116,Customer_5980,Pune,Flight,Net Banking,16948.37,Confirmed
4898,2025-03-05,3441,Customer_493,Pune,Hotel,Credit Card,13168.13,Confirmed
4899,2025-11-23,2354,Customer_5016,Mumbai,Train,UPI,15768.2,Confirmed
4900,2025-09-17,3480,Customer_3410,Delhi,Bus,Debit Card,14082.18,Confirmed
4901,2025-07-12,4001,Customer_4147,Chennai,Flight,Net Banking,16124.7,Confirmed
4902,2025-05-23,2186,Customer_3128,Hyderabad,Train,UPI,12877.35,Confirmed
4903,2025-04-14,5087,Customer_2121,Kolkata,Train,UPI,5951.18,Confirmed
4904,2025-08-02,3831,Customer_3866,Kolkata,Flight,Net Banking,17493.65,Confirmed
4905,2025-08-30,4661,Customer_6744,Hyderabad,Hotel,Net Banking,9908.78,Confirmed
4906,2025-07-28,2748,Customer_52,Hyderabad,Train,Credit Card,3629.67,Confirmed
4907,2025-04-03,3863,Customer_6269,Delhi,Hotel,Net Banking,21357.44,Confirmed
4908,2025-05-22,2114,Customer_262,Hyderabad,Flight,Net Banking,4943.0,Confirmed
4909,2025-04-22,4264,Customer_3003,Hyderabad,Flight,Debit Card,13747.37,Confirmed
4910,2025-02-28,4090,Customer_1909,Hyderabad,Hotel,Credit Card,18167.38,Confirmed
4911,2025-02-12,2063,Customer_7948,Mumbai,Hotel,Net Banking,16368.71,Pending
4912,2025-07-26,4748,Customer_3647,Hyderabad,Hotel,Credit Card,4441.06,Confirmed
4913,2025-09-25,5545,Customer_7716,Chennai,Bus,Net Banking,5256.38,Pending
4914,2025-10-23,3732,Customer_5641,Delhi,Hotel,UPI,4146.78,Confirmed
4915,2025-04-28,2872,Customer_2378,Pune,Hotel,UPI,2277.41,Confirmed
4916,2025-01-20,5720,Customer_3395,Mumbai,Hotel,Credit Card,7440.2,Cancelled
4917,2025-08-10,2969,Customer_4337,Mumbai,Bus,UPI,13341.39,Confirmed
4918,2025-06-15,1884,Customer_5405,Delhi,Train,UPI,4737.3,Confirmed
4919,2025-05-11,4963,Customer_5959,Hyderabad,Bus,Net Banking,24286.05,Confirmed
4920,2025-06-05,4678,Customer_1626,Pune,Train,Debit Card,17621.35,Confirmed
4921,2025-07-03,1318,Customer_7432,Pune,Hotel,Net Banking,14794.15,Confirmed
4922,2025-03-31,4816,Customer_5419,Hyderabad,Hotel,Debit Card,17194.76,Confirmed
4923,2025-04-04,4717,Customer_1229,Bangalore,Bus,Credit Card,11180.78,Confirmed
4924,2025-01-13,4195,Customer_4387,Hyderabad,Bus,Debit Card,12012.75,Pending
4925,2025-11-18,2374,Customer_6355,Kolkata,Flight,Credit Card,22272.29,Cancelled
4926,2025-10-20,1487,Customer_1390,Pune,Bus,Debit Card,18187.52,Confirmed
4927,2025-08-18,1450,Customer_5910,Chennai,Bus,UPI,14910.58,Confirmed
4928,2025-11-18,1352,Customer_1488,Hyderabad,Hotel,UPI,23780.21,Confirmed
4929,2025-10-19,2940,Customer_6863,Delhi,Hotel,Credit Card,16734.71,Confirmed
4930,2025-01-26,3367,Customer_6466,Hyderabad,Hotel,Debit Card,10267.91,Confirmed
4931,2025-03-16,4236,Customer_6502,Delhi,Bus,UPI,1662.72,Confirmed
4932,2025-12-30,1247,Customer_917,Mumbai,Flight,Credit Card,10071.56,Confirmed
4933,2025-10-26,4503,Customer_2142,Bangalore,Hotel,Debit Card,23157.74,Confirmed
4934,2025-05-30,1567,Customer_711,Mumbai,Flight,UPI,1593.92,Pending
4935,2025-05-28,1683,Customer_1887,Delhi,Flight,Net Banking,5021.78,Confirmed
4936,2025-01-08,1643,Customer_2217,Kolkata,Bus,Debit Card,20314.31,Pending
4937,2025-01-29,1478,Customer_1321,Bangalore,Bus,Credit Card,9441.39,Confirmed
4938,2025-10-23,3760,Customer_6135,Mumbai,Hotel,Net Banking,5054.52,Cancelled
4939,2025-07-28,5463,Customer_7907,Hyderabad,Train,Net Banking,20483.8,Cancelled
4940,2025-05-08,5452,Customer_2564,Pune,Bus,Credit Card,14181.77,Confirmed
4941,2025-12-06,2368,Customer_6242,Kolkata,Flight,Net Banking,13937.35,Confirmed
4942,2025-04-26,3226,Customer_7873,Pune,Bus,Credit Card,7697.73,Confirmed
4943,2025-05-24,4496,Customer_7946,Kolkata,Bus,UPI,17040.8,Pending
4944,2025-11-14,4612,Customer_4446,Hyderabad,Flight,Credit Card,21614.74,Confirmed
4945,2025-08-23,5007,Customer_4832,Kolkata,Bus,Net Banking,18880.03,Confirmed
4946,2025-01-07,2842,Customer_2627,Bangalore,Bus,Net Banking,15504.44,Confirmed
4947,2025-02-14,4377,Customer_7818,Mumbai,Hotel,Debit Card,9087.73,Confirmed
4948,2025-08-27,3414,Customer_6985,Chennai,Flight,Net Banking,21442.69,Confirmed
4949,2025-06-04,2059,Customer_401,Chennai,Train,UPI,14369.64,Confirmed
4950,2025-06-30,2644,Customer_751,Chennai,Train,Credit Card,22294.83,Cancelled
4951,2025-08-03,5923,Customer_5571,Mumbai,Train,Credit Card,6727.38,Confirmed
4952,2025-03-29,2811,Customer_5595,Pune,Bus,Net Banking,16530.24,Cancelled
4953,2025-09-13,3193,Customer_4917,Mumbai,Flight,UPI,23412.13,Confirmed
4954,2025-03-14,3427,Customer_5539,Kolkata,Train,Credit Card,9665.1,Confirmed
4955,2025-06-28,1167,Customer_7172,Mumbai,Bus,Debit Card,23806.03,Confirmed
4956,2025-07-31,5182,Customer_7492,Delhi,Train,UPI,10115.32,Cancelled
4957,2025-10-20,1153,Customer_6513,Pune,Hotel,Debit Card,11223.36,Confirmed
4958,2025-08-22,3544,Customer_1888,Chennai,Bus,Debit Card,20257.96,Confirmed
4959,2025-08-27,4868,Customer_3686,Chennai,Train,Credit Card,6888.91,Confirmed
4960,2025-08-11,1314,Customer_1419,Chennai,Bus,UPI,17793.89,Confirmed
4961,2025-04-29,1722,Customer_2604,Pune,Flight,Net Banking,7810.54,Cancelled
4962,2025-11-09,4631,Customer_5239,Delhi,Bus,Credit Card,15047.37,Confirmed
4963,2025-09-21,4345,Customer_3772,Delhi,Flight,Debit Card,19511.04,Cancelled
4964,2025-07-26,3811,Customer_5863,Kolkata,Train,Credit Card,1140.41,Confirmed
4965,2025-04-05,3309,Customer_5101,Kolkata,Hotel,Credit Card,2667.69,Confirmed
4966,2025-08-10,3501,Customer_5062,Mumbai,Train,Debit Card,23392.17,Confirmed
4967,2025-10-03,4333,Customer_5111,Pune,Train,Credit Card,20487.82,Confirmed
4968,2025-08-19,3023,Customer_5310,Kolkata,Flight,Net Banking,21986.73,Pending
4969,2025-11-05,1349,Customer_2019,Pune,Train,Debit Card,11254.07,Confirmed
4970,2025-04-29,1823,Customer_2037,Chennai,Bus,UPI,18050.62,Confirmed
4971,2025-09-25,1437,Customer_1646,Chennai,Flight,Debit Card,24957.74,Confirmed
4972,2025-09-30,1168,Customer_3488,Pune,Hotel,Net Banking,11097.02,Confirmed
4973,2025-03-05,4819,Customer_814,Hyderabad,Bus,UPI,21246.11,Confirmed
4974,2025-10-25,4414,Customer_5911,Pune,Hotel,Debit Card,2442.43,Cancelled
4975,2025-12-16,4301,Customer_6250,Kolkata,Train,Debit Card,13824.64,Cancelled
4976,2025-01-11,5118,Customer_6309,Hyderabad,Hotel,Credit Card,8664.38,Pending
4977,2025-04-08,4035,Customer_4734,Hyderabad,Train,UPI,13315.71,Pending
4978,2025-03-12,5376,Customer_7514,Delhi,Bus,Net Banking,3294.82,Confirmed
4979,2025-12-30,4590,Customer_3170,Kolkata,Bus,Net Banking,9508.21,Confirmed
4980,2025-02-27,3769,Customer_1024,Mumbai,Flight,Debit Card,2374.98,Cancelled
4981,2025-10-17,3300,Customer_1510,Bangalore,Bus,Credit Card,11600.78,Pending
4982,2025-09-08,5499,Customer_2039,Chennai,Train,Net Banking,11323.97,Confirmed
4983,2025-10-03,3180,Customer_6475,Kolkata,Flight,Credit Card,8577.9,Pending
4984,2025-02-19,4345,Customer_1394,Hyderabad,Train,UPI,23733.65,Confirmed
4985,2025-12-24,3665,Customer_7610,Chennai,Hotel,Credit Card,2531.87,Confirmed
4986,2025-08-04,1231,Customer_5240,Chennai,Flight,Credit Card,20709.53,Confirmed
4987,2025-02-21,3592,Customer_2347,Chennai,Train,Debit Card,9195.71,Cancelled
4988,2025-09-28,5174,Customer_856,Pune,Train,Net Banking,5383.19,Cancelled
4989,2025-03-25,2058,Customer_1167,Mumbai,Bus,UPI,7177.69,Pending
4990,2025-10-20,3542,Customer_2755,Chennai,Flight,Net Banking,22596.4,Cancelled
4991,2025-05-06,2133,Customer_1666,Kolkata,Train,UPI,20710.02,Confirmed
4992,2025-10-23,4646,Customer_4039,Mumbai,Bus,UPI,886.06,Confirmed
4993,2025-03-13,3375,Customer_6021,Bangalore,Hotel,Net Banking,4109.57,Confirmed
4994,2025-10-23,4880,Customer_1973,Bangalore,Flight,UPI,17038.16,Confirmed
4995,2025-08-24,3737,Customer_6061,Delhi,Flight,Net Banking,8276.64,Pending
4996,2025-02-25,3431,Customer_3688,Chennai,Flight,Credit Card,23018.96,Confirmed
4997,2025-12-26,2387,Customer_1117,Hyderabad,Flight,UPI,19769.29,Pending
4998,2025-04-20,4303,Customer_3369,Delhi,Train,Net Banking,21938.45,Cancelled
4999,2025-07-11,2437,Customer_4543,Pune,Hotel,Credit Card,5225.33,Pending
5000,2025-04-03,4365,Customer_6624,Kolkata,Bus,Credit Card,4192.28,Cancelled
5001,2025-12-16,5642,Customer_734,Kolkata,Train,Credit Card,23332.28,Confirmed
5002,2025-02-25,2729,Customer_3784,Delhi,Train,Credit Card,10402.75,Confirmed
5003,2025-03-01,3439,Customer_5920,Bangalore,Flight,UPI,10685.06,Confirmed
5004,2025-05-18,4173,Customer_2922,Hyderabad,Train,Net Banking,17271.98,Confirmed
5005,2025-02-08,4907,Customer_3330,Chennai,Hotel,Net Banking,10237.55,Confirmed
5006,2025-01-28,2316,Customer_4618,Chennai,Train,Credit Card,21942.19,Confirmed
5007,2025-02-18,1684,Customer_1707,Bangalore,Train,Debit Card,23997.33,Confirmed
5008,2025-05-05,3588,Customer_5495,Pune,Bus,Debit Card,8646.72,Confirmed
5009,2025-01-13,4543,Customer_3499,Mumbai,Train,Debit Card,5597.41,Cancelled
5010,2025-02-05,4087,Customer_1125,Bangalore,Hotel,Debit Card,2344.99,Cancelled
5011,2025-04-11,2675,Customer_4718,Hyderabad,Flight,Credit Card,5751.89,Confirmed
5012,2025-10-09,3113,Customer_4855,Mumbai,Flight,Debit Card,3916.41,Confirmed
5013,2025-03-27,1957,Customer_1859,Hyderabad,Hotel,Debit Card,1213.45,Confirmed
5014,2025-01-04,4543,Customer_2292,Chennai,Flight,Credit Card,1643.11,Confirmed
5015,2025-08-11,4094,Customer_6167,Mumbai,Flight,Net Banking,12979.41,Pending
5016,2025-12-04,5797,Customer_5474,Hyderabad,Train,Net Banking,17840.95,Confirmed
5017,2025-06-15,3807,Customer_2514,Kolkata,Hotel,UPI,24589.82,Confirmed
5018,2025-12-10,1820,Customer_7393,Chennai,Bus,Net Banking,4314.17,Confirmed
5019,2025-10-05,1887,Customer_4961,Hyderabad,Train,UPI,17606.63,Confirmed
5020,2025-05-10,4728,Customer_3516,Mumbai,Hotel,UPI,14072.92,Confirmed
5021,2025-01-31,4993,Customer_2001,Chennai,Train,UPI,12214.07,Cancelled
5022,2025-01-11,4084,Customer_1798,Hyderabad,Hotel,Net Banking,18185.09,Confirmed
5023,2025-10-29,1875,Customer_2317,Delhi,Flight,Credit Card,6347.05,Confirmed
5024,2025-04-06,5261,Customer_2581,Mumbai,Bus,Credit Card,8126.65,Confirmed
5025,2025-07-09,4996,Customer_2015,Mumbai,Train,Net Banking,9922.97,Confirmed
5026,2025-07-11,1556,Customer_6458,Mumbai,Flight,UPI,4968.71,Confirmed
5027,2025-09-23,3214,Customer_2168,Pune,Hotel,Debit Card,12226.23,Cancelled
5028,2025-05-08,1708,Customer_3029,Chennai,Train,Credit Card,3730.73,Cancelled
5029,2025-08-26,1717,Customer_7649,Mumbai,Bus,Debit Card,8294.51,Pending
5030,2025-12-21,4665,Customer_1948,Hyderabad,Bus,Debit Card,3272.48,Confirmed
5031,2025-04-22,3144,Customer_1144,Kolkata,Train,Debit Card,1379.13,Confirmed
5032,2025-11-12,3019,Customer_4806,Delhi,Flight,Net Banking,9202.64,Confirmed
5033,2025-12-09,4779,Customer_4232,Hyderabad,Bus,UPI,15629.99,Cancelled
5034,2025-05-25,1290,Customer_3149,Hyderabad,Train,Net Banking,4221.31,Confirmed
5035,2025-03-06,3183,Customer_7522,Mumbai,Train,UPI,24839.7,Confirmed
5036,2025-09-04,4879,Customer_7226,Delhi,Train,UPI,7221.53,Confirmed
5037,2025-08-11,3936,Customer_936,Delhi,Hotel,Debit Card,1056.02,Confirmed
5038,2025-11-09,3414,Customer_3158,Kolkata,Bus,Debit Card,1186.84,Pending
5039,2025-04-16,3295,Customer_1,Delhi,Train,Credit Card,16830.93,Confirmed
5040,2025-06-30,3813,Customer_77,Delhi,Hotel,Net Banking,16911.82,Confirmed
5041,2025-07-03,2237,Customer_5057,Bangalore,Hotel,Credit Card,22616.22,Confirmed
5042,2025-08-14,3117,Customer_5642,Kolkata,Hotel,UPI,2725.61,Confirmed
5043,2025-09-22,5841,Customer_7612,Kolkata,Flight,Net Banking,9721.03,Confirmed
5044,2025-10-05,4043,Customer_2629,Delhi,Flight,Net Banking,22287.19,Confirmed
5045,2025-03-30,4087,Customer_6135,Mumbai,Train,Credit Card,20043.09,Confirmed
5046,2025-06-25,4558,Customer_2196,Pune,Flight,Net Banking,6219.52,Confirmed
5047,2025-01-18,1698,Customer_574,Delhi,Bus,Debit Card,22304.2,Cancelled
5048,2025-04-16,3853,Customer_1549,Hyderabad,Bus,Debit Card,17180.0,Confirmed
5049,2025-09-28,4808,Customer_186,Bangalore,Train,Debit Card,6975.77,Confirmed
5050,2025-11-15,5619,Customer_5797,Hyderabad,Train,UPI,1598.2,Confirmed
5051,2025-06-16,2845,Customer_4618,Mumbai,Bus,Credit Card,12687.36,Confirmed
5052,2025-01-13,5014,Customer_3843,Mumbai,Train,Debit Card,17970.4,Confirmed
5053,2025-12-03,4182,Customer_6306,Kolkata,Train,UPI,7081.78,Confirmed
5054,2025-02-01,1463,Customer_7458,Pune,Train,UPI,4634.03,Confirmed
5055,2025-02-09,4860,Customer_6046,Pune,Flight,Credit Card,2344.39,Confirmed
5056,2025-05-28,1450,Customer_3493,Delhi,Train,Debit Card,21129.6,Cancelled
5057,2025-08-06,2915,Customer_2244,Kolkata,Train,Net Banking,1840.92,Confirmed
5058,2025-08-07,1923,Customer_34,Pune,Hotel,UPI,15430.39,Cancelled
5059,2025-03-23,4622,Customer_7840,Mumbai,Hotel,Net Banking,19199.46,Confirmed
5060,2025-11-29,1315,Customer_1621,Bangalore,Train,UPI,19621.81,Confirmed
5061,2025-07-27,5766,Customer_5690,Kolkata,Flight,Debit Card,16515.65,Confirmed
5062,2025-07-20,5793,Customer_1897,Pune,Hotel,UPI,16493.5,Pending
5063,2025-11-28,2376,Customer_2456,Hyderabad,Hotel,UPI,12115.25,Confirmed
5064,2025-02-07,3815,Customer_1801,Mumbai,Train,Credit Card,10709.32,Cancelled
5065,2025-07-30,2262,Customer_5417,Pune,Flight,Credit Card,3865.19,Confirmed
5066,2025-11-23,2127,Customer_6040,Pune,Train,Net Banking,13616.17,Confirmed
5067,2025-09-06,3925,Customer_4633,Mumbai,Hotel,Credit Card,2240.23,Cancelled
5068,2025-08-15,2052,Customer_2084,Bangalore,Flight,Credit Card,11970.83,Confirmed
5069,2025-02-17,5184,Customer_5384,Chennai,Train,Net Banking,18407.07,Confirmed
5070,2025-01-18,3422,Customer_1406,Chennai,Bus,Net Banking,11350.14,Confirmed
5071,2025-10-22,4468,Customer_6258,Bangalore,Hotel,Credit Card,12952.93,Confirmed
5072,2025-07-15,5459,Customer_3689,Mumbai,Train,Debit Card,21134.04,Confirmed
5073,2025-07-06,5021,Customer_2653,Bangalore,Flight,UPI,16341.27,Confirmed
5074,2025-12-11,5409,Customer_7769,Bangalore,Bus,Debit Card,3626.12,Confirmed
5075,2025-08-12,1547,Customer_4539,Chennai,Train,Debit Card,13801.96,Confirmed
5076,2025-11-14,5891,Customer_1187,Delhi,Train,Credit Card,9432.1,Pending
5077,2025-12-31,4523,Customer_4134,Pune,Hotel,Debit Card,5567.4,Pending
5078,2025-12-03,2529,Customer_2140,Mumbai,Train,UPI,16375.23,Pending
5079,2025-08-17,1106,Customer_2679,Hyderabad,Bus,Debit Card,9969.33,Confirmed
5080,2025-03-18,1856,Customer_3795,Bangalore,Train,Net Banking,19299.02,Pending
5081,2025-07-07,3984,Customer_2720,Kolkata,Hotel,Debit Card,14869.27,Confirmed
5082,2025-12-12,5386,Customer_6245,Chennai,Bus,Credit Card,3054.29,Confirmed
5083,2025-09-27,5712,Customer_4603,Delhi,Bus,Debit Card,9083.56,Confirmed
5084,2025-04-05,2250,Customer_2227,Kolkata,Hotel,Debit Card,7111.15,Confirmed
5085,2025-11-06,2611,Customer_2332,Mumbai,Flight,Net Banking,4174.33,Confirmed
5086,2025-05-12,2790,Customer_4024,Kolkata,Bus,Credit Card,20105.38,Confirmed
5087,2025-02-08,1867,Customer_4451,Bangalore,Flight,UPI,9773.95,Confirmed
5088,2025-03-13,3769,Customer_6024,Chennai,Bus,Credit Card,15524.84,Confirmed
5089,2025-10-08,5253,Customer_3369,Bangalore,Bus,Credit Card,22109.3,Cancelled
5090,2025-11-29,1327,Customer_3958,Hyderabad,Hotel,Debit Card,13803.66,Confirmed
5091,2025-06-09,4816,Customer_5655,Kolkata,Train,Credit Card,6822.97,Confirmed
5092,2025-07-06,4148,Customer_6070,Mumbai,Bus,Credit Card,19871.78,Cancelled
5093,2025-07-10,4381,Customer_488,Pune,Train,UPI,11175.99,Confirmed
5094,2025-04-30,3374,Customer_5102,Mumbai,Bus,Debit Card,14314.0,Confirmed
5095,2025-08-08,3555,Customer_279,Mumbai,Flight,UPI,22601.04,Confirmed
5096,2025-02-22,5965,Customer_2592,Mumbai,Train,UPI,12487.24,Confirmed
5097,2025-08-10,2130,Customer_650,Chennai,Flight,Credit Card,8700.01,Confirmed
5098,2025-05-11,5336,Customer_7761,Hyderabad,Train,UPI,18321.14,Cancelled
5099,2025-08-25,3482,Customer_2979,Bangalore,Train,Net Banking,3770.76,Confirmed
5100,2025-09-03,4099,Customer_355,Chennai,Flight,UPI,22886.24,Confirmed
5101,2025-08-14,3751,Customer_7487,Kolkata,Hotel,Credit Card,22930.89,Confirmed
5102,2025-07-27,4320,Customer_2243,Delhi,Flight,Credit Card,14695.48,Cancelled
5103,2025-04-06,2556,Customer_4900,Mumbai,Hotel,Debit Card,4280.25,Confirmed
5104,2025-07-19,4543,Customer_6237,Mumbai,Hotel,Credit Card,11576.23,Confirmed
5105,2025-09-04,5508,Customer_2481,Bangalore,Train,Credit Card,10870.97,Pending
5106,2025-03-13,1568,Customer_558,Mumbai,Flight,Net Banking,7808.68,Confirmed
5107,2025-11-14,2654,Customer_5147,Mumbai,Bus,Credit Card,4789.95,Confirmed
5108,2025-07-04,4236,Customer_3487,Bangalore,Bus,Debit Card,6960.54,Confirmed
5109,2025-01-06,4119,Customer_162,Hyderabad,Flight,UPI,14110.45,Confirmed
5110,2025-07-25,4733,Customer_6245,Chennai,Bus,Credit Card,17299.82,Confirmed
5111,2025-02-01,4229,Customer_699,Hyderabad,Hotel,Debit Card,24500.11,Cancelled
5112,2025-04-09,1150,Customer_1974,Bangalore,Flight,Credit Card,5786.08,Confirmed
5113,2025-09-13,3272,Customer_3545,Pune,Hotel,UPI,5498.4,Confirmed
5114,2025-07-06,5351,Customer_3778,Kolkata,Train,UPI,3367.32,Confirmed
5115,2025-03-17,3108,Customer_2206,Kolkata,Flight,Credit Card,23505.34,Confirmed
